time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
0.033,1,452.000,834.000,70.000,650.000,452.000,834.000,70.000,650.000,452.000,834.000,70.000,650.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.97
0.067,1,452.000,834.000,70.000,650.000,451.000,837.000,68.000,654.000,451.312,836.065,68.623,652.754,0.000,0.000,0.000,0.000,-10.031,30.092,-20.061,40.123,0.005,0.26,0.43,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.100,1,450.977,837.069,67.954,654.092,453.000,834.000,64.000,654.000,452.166,835.441,65.162,654.506,-10.031,30.092,30.092,40.123,7.547,-0.275,-44.547,29.453,0.005,0.26,0.43,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.133,1,452.418,835.432,63.676,655.489,453.000,826.000,66.000,654.000,452.864,829.866,64.436,655.014,7.547,-0.275,-0.275,29.453,9.345,-51.525,-23.822,16.009,0.008,0.25,0.43,0.06,0.00,0.01,0.04,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.167,1,453.176,828.147,63.642,655.548,453.000,830.000,65.000,655.000,453.225,828.351,64.006,655.500,9.345,-51.525,-51.525,16.009,7.354,-36.951,-15.037,11.592,0.002,0.26,0.43,0.06,0.00,0.01,0.04,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.200,1,453.471,827.118,63.504,655.887,452.000,829.000,71.000,653.000,452.865,827.430,66.969,654.650,7.354,-36.951,-36.951,11.592,1.924,-27.094,10.272,1.233,0.007,0.25,0.43,0.06,0.00,0.01,0.04,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.234,1,452.929,826.526,67.312,654.691,452.000,824.000,69.000,656.000,452.534,824.873,68.276,655.318,1.924,-27.094,-27.094,1.233,-0.590,-31.198,13.678,4.442,0.004,0.26,0.43,0.06,0.00,0.01,0.04,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.267,1,452.515,823.832,68.732,655.466,453.000,818.000,67.000,657.000,452.715,820.708,68.237,656.217,-0.590,-31.198,-31.198,4.442,0.459,-41.153,9.130,7.321,0.006,0.27,0.43,0.06,0.01,0.01,0.04,0.05,0.14,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.300,1,452.730,819.335,68.542,656.461,454.000,818.000,73.000,657.000,453.263,817.978,70.561,656.827,0.459,-41.153,-41.153,7.321,2.648,-41.086,16.376,7.835,0.004,0.27,0.43,0.06,0.01,0.01,0.05,0.04,0.14,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.334,1,453.352,816.607,71.108,657.088,455.000,815.000,72.000,657.000,454.057,815.143,71.791,657.212,2.648,-41.086,-41.086,7.835,4.977,-41.438,16.892,7.313,0.003,0.26,0.43,0.06,0.00,0.01,0.05,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.367,1,454.223,813.760,72.355,657.456,457.000,811.000,75.000,660.000,455.383,811.853,73.711,658.576,4.977,-41.438,-41.438,7.313,8.368,-43.227,19.596,10.301,0.006,0.26,0.42,0.06,0.00,0.01,0.05,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
0.400,1,455.662,810.410,74.365,658.919,452.000,811.000,69.000,656.000,454.487,809.718,72.798,658.059,8.368,-43.227,-43.227,10.301,3.853,-40.899,12.701,6.563,0.007,0.26,0.43,0.06,0.00,0.01,0.05,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.434,1,454.616,808.353,73.222,658.278,453.000,808.000,67.000,657.000,454.118,807.352,71.259,657.959,3.853,-40.899,-40.899,6.563,2.069,-39.865,5.903,5.031,0.005,0.26,0.42,0.06,0.00,0.01,0.05,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.467,1,454.187,806.022,71.456,658.127,456.000,800.000,77.000,656.000,454.868,803.045,73.529,657.490,2.069,-39.865,-39.865,5.031,3.679,-44.196,10.840,2.912,0.009,0.26,0.41,0.05,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.500,1,454.991,801.570,73.891,657.587,451.000,807.000,70.000,655.000,453.698,802.471,72.790,656.760,3.679,-44.196,-44.196,2.912,0.219,-38.389,7.263,0.655,0.010,0.26,0.43,0.06,0.00,0.01,0.05,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.534,1,453.705,801.190,73.032,656.782,452.000,806.000,71.000,654.000,453.133,801.969,72.505,655.856,0.219,-38.389,-38.389,0.655,-1.104,-33.683,5.506,-1.512,0.007,0.26,0.42,0.06,0.01,0.01,0.05,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.567,1,453.097,800.846,72.689,655.805,454.000,801.000,72.000,655.000,453.373,800.148,72.582,655.503,-1.104,-33.683,-33.683,-1.512,-0.432,-32.769,4.882,-2.051,0.001,0.26,0.42,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.601,1,453.359,799.054,72.745,655.435,455.000,799.000,69.000,653.000,453.889,798.303,71.622,654.588,-0.432,-32.769,-32.769,-2.051,0.671,-32.077,2.280,-3.627,0.004,0.27,0.42,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.634,1,453.911,797.232,71.698,654.467,455.000,795.000,66.000,651.000,454.280,795.784,69.896,653.258,0.671,-32.077,-32.077,-3.627,1.336,-32.802,-1.322,-5.715,0.006,0.27,0.41,0.05,0.01,0.01,0.05,0.05,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
0.667,1,454.325,794.690,69.852,653.067,456.000,787.000,64.000,649.000,454.895,791.471,67.938,651.628,1.336,-32.802,-32.802,-5.715,2.294,-36.677,-4.735,-7.992,0.011,0.27,0.40,0.05,0.01,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.701,1,454.971,790.248,67.780,651.361,453.000,785.000,69.000,651.000,454.394,787.739,68.062,651.064,2.294,-36.677,-36.677,-7.992,1.155,-38.914,-3.969,-8.045,0.006,0.27,0.40,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.734,1,454.433,786.441,67.929,650.796,452.000,785.000,65.000,649.000,453.688,785.097,66.911,650.044,1.155,-38.914,-38.914,-8.045,-0.150,-38.990,-5.446,-8.852,0.005,0.26,0.39,0.05,0.01,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.767,1,453.683,783.796,66.729,649.748,453.000,781.000,65.000,648.000,453.465,782.025,66.061,648.996,-0.150,-38.990,-38.990,-8.852,-0.492,-39.743,-6.226,-9.585,0.004,0.27,0.39,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.801,1,453.449,780.699,65.853,648.676,453.000,775.000,66.000,648.000,453.297,778.006,65.756,648.245,-0.492,-39.743,-39.743,-9.585,-0.701,-41.854,-6.055,-9.756,0.005,0.27,0.38,0.05,0.01,0.01,0.05,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.834,1,453.274,776.609,65.554,647.919,457.000,766.000,63.000,649.000,454.416,772.349,64.621,648.031,-0.701,-41.854,-41.854,-9.756,1.037,-46.124,-7.145,-9.105,0.013,0.28,0.37,0.05,0.01,0.01,0.05,0.06,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.868,1,454.451,770.810,64.382,647.727,456.000,763.000,62.000,647.000,454.954,767.331,63.481,647.292,1.037,-46.124,-46.124,-9.105,1.713,-48.923,-8.103,-9.294,0.009,0.28,0.37,0.05,0.00,0.01,0.06,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.901,1,455.011,765.698,63.210,646.982,455.000,769.000,57.000,647.000,455.047,765.585,61.111,646.773,1.713,-48.923,-48.923,-9.294,1.684,-46.796,-10.664,-9.152,0.005,0.28,0.38,0.05,0.01,0.01,0.06,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.934,1,455.103,764.024,60.755,646.468,455.000,767.000,56.000,652.000,455.111,763.854,59.050,647.953,1.684,-46.796,-46.796,-9.152,1.617,-44.901,-12.501,-6.715,0.007,0.28,0.38,0.05,0.01,0.01,0.06,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
0.968,1,455.165,762.356,58.633,647.729,454.000,765.000,55.000,648.000,454.846,762.124,57.233,647.656,1.617,-44.901,-44.901,-6.715,1.124,-43.223,-13.803,-6.515,0.005,0.29,0.38,0.05,0.01,0.01,0.06,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.001,1,454.884,760.682,56.772,647.439,453.000,765.000,55.000,649.000,454.336,760.994,55.912,647.763,1.124,-43.223,-43.223,-6.515,0.367,-40.953,-14.320,-5.814,0.006,0.29,0.38,0.05,0.00,0.01,0.06,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.034,1,454.348,759.628,55.434,647.569,455.000,770.000,53.000,650.000,454.555,761.826,54.362,648.172,0.367,-40.953,-40.953,-5.814,0.612,-36.447,-15.071,-4.806,0.011,0.29,0.38,0.05,0.01,0.01,0.06,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.068,1,454.575,760.610,53.859,648.012,457.000,771.000,52.000,651.000,455.324,762.909,52.946,648.805,0.612,-36.447,-36.447,-4.806,1.513,-32.099,-15.579,-3.627,0.013,0.28,0.38,0.05,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.101,1,455.374,761.838,52.426,648.684,458.000,777.000,52.000,654.000,456.203,765.671,51.934,650.206,1.513,-32.099,-32.099,-3.627,2.456,-26.152,-15.545,-1.635,0.017,0.28,0.39,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.134,1,456.285,764.798,51.416,650.151,456.000,775.000,54.000,653.000,456.256,767.264,51.832,650.972,2.456,-26.152,-26.152,-1.635,2.325,-22.180,-14.432,-0.594,0.011,0.28,0.39,0.05,0.00,0.01,0.05,0.04,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.168,1,456.334,766.524,51.351,650.952,456.000,774.000,52.000,652.000,456.288,768.255,51.209,651.253,2.325,-22.180,-22.180,-0.594,2.180,-19.290,-14.034,-0.218,0.007,0.29,0.39,0.06,0.00,0.01,0.05,0.04,0.15,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.201,1,456.360,767.611,50.741,651.246,457.000,770.000,52.000,651.000,456.603,767.878,50.791,651.167,2.180,-19.290,-19.290,-0.218,2.376,-18.243,-13.438,-0.300,0.003,0.28,0.39,0.05,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.235,1,456.683,767.269,50.343,651.157,461.000,767.000,51.000,651.000,458.032,766.762,50.226,651.103,2.376,-18.243,-18.243,-0.300,3.815,-18.128,-13.062,-0.350,0.004,0.29,0.38,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.268,1,458.159,766.157,49.790,651.091,459.000,767.000,51.000,650.000,458.500,765.986,49.847,650.757,3.815,-18.128,-18.128,-0.350,4.053,-17.644,-12.513,-0.711,0.002,0.29,0.38,0.05,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.301,1,458.635,765.397,49.429,650.733,457.000,766.000,52.000,652.000,458.242,765.164,49.904,651.095,4.053,-17.644,-17.644,-0.711,3.470,-17.252,-11.529,-0.286,0.003,0.29,0.39,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.335,1,458.357,764.589,49.520,651.085,460.000,763.000,53.000,650.000,458.929,763.711,50.288,650.755,3.470,-17.252,-17.252,-0.286,3.966,-17.581,-10.274,-0.635,0.005,0.30,0.37,0.05,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.368,1,459.061,763.124,49.945,650.734,460.000,763.000,53.000,649.000,459.434,762.675,50.615,650.202,3.966,-17.581,-17.581,-0.635,4.225,-17.433,-9.186,-1.184,0.003,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.401,1,459.575,762.094,50.308,650.163,461.000,764.000,52.000,648.000,460.098,762.252,50.596,649.491,4.225,-17.433,-17.433,-1.184,4.631,-16.645,-8.553,-1.856,0.004,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
1.435,1,460.252,761.697,50.311,649.429,460.000,761.000,53.000,645.000,460.286,761.100,50.910,648.069,4.631,-16.645,-16.645,-1.856,4.504,-16.689,-7.622,-3.223,0.004,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.468,1,460.436,760.543,50.655,647.962,458.000,755.000,53.000,643.000,459.818,758.505,51.173,646.413,4.504,-16.689,-16.689,-3.223,3.703,-18.233,-6.817,-4.726,0.010,0.31,0.36,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.502,1,459.942,757.897,50.945,646.255,460.000,759.000,51.000,645.000,460.046,757.796,50.802,645.772,3.703,-18.233,-18.233,-4.726,3.683,-17.708,-6.731,-5.062,0.002,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.535,1,460.169,757.205,50.577,645.603,458.000,764.000,55.000,648.000,459.612,758.804,51.730,646.195,3.683,-17.708,-17.708,-5.062,2.987,-15.465,-5.319,-4.283,0.010,0.30,0.38,0.04,0.01,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.568,1,459.712,758.288,51.553,646.052,456.000,750.000,51.000,643.000,458.683,755.470,51.264,645.047,2.987,-15.465,-15.465,-4.283,1.839,-17.805,-5.432,-5.159,0.012,0.32,0.36,0.04,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.602,1,458.744,754.876,51.083,644.875,454.000,757.000,56.000,644.000,457.383,755.086,52.411,644.495,1.839,-17.805,-17.805,-5.159,0.403,-16.993,-3.909,-5.369,0.008,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.635,1,457.397,754.519,52.280,644.316,455.000,749.000,54.000,644.000,456.697,752.487,52.697,644.096,0.403,-16.993,-16.993,-5.369,-0.311,-18.462,-3.360,-5.409,0.008,0.31,0.36,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.668,1,456.687,751.871,52.585,643.916,452.000,747.000,52.000,643.000,455.294,749.998,52.333,643.518,-0.311,-18.462,-18.462,-5.409,-1.688,-19.714,-3.500,-5.626,0.009,0.32,0.36,0.04,0.00,0.01,0.05,0.05,0.16,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.702,1,455.238,749.340,52.216,643.330,453.000,755.000,60.000,647.000,454.537,750.548,54.433,644.282,-1.688,-19.714,-19.714,-5.626,-2.326,-17.867,-1.189,-4.498,0.012,0.30,0.38,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.735,1,454.459,749.952,54.394,644.132,451.000,755.000,53.000,649.000,453.383,751.022,53.954,645.463,-2.326,-17.867,-17.867,-4.498,-3.309,-16.226,-1.583,-3.039,0.010,0.30,0.38,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.768,1,453.273,750.481,53.901,645.362,450.000,749.000,56.000,646.000,452.229,749.662,54.483,645.479,-3.309,-16.226,-16.226,-3.039,-4.223,-16.498,-0.961,-2.825,0.005,0.30,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.802,1,452.088,749.112,54.451,645.385,450.000,749.000,56.000,645.000,451.373,748.691,54.886,645.205,-4.223,-16.498,-16.498,-2.825,-4.783,-16.372,-0.507,-2.909,0.003,0.31,0.37,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.835,1,451.214,748.144,54.869,645.108,453.000,749.000,50.000,642.000,451.628,748.011,53.421,644.123,-4.783,-16.372,-16.372,-2.909,-4.226,-15.971,-1.894,-3.770,0.006,0.30,0.36,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.869,1,451.487,747.479,53.358,643.997,452.000,743.000,48.000,641.000,451.538,745.783,51.735,643.025,-4.226,-15.971,-15.971,-3.770,-4.040,-17.094,-3.401,-4.587,0.008,0.31,0.35,0.04,0.00,0.01,0.05,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.902,1,451.404,745.213,51.621,642.872,453.000,741.000,51.000,639.000,451.779,743.569,51.358,641.624,-4.040,-17.094,-17.094,-4.587,-3.549,-18.126,-3.545,-5.641,0.007,0.31,0.34,0.04,0.00,0.01,0.05,0.06,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.935,1,451.660,742.964,51.240,641.435,450.000,743.000,49.000,638.000,451.088,742.548,50.497,640.291,-3.549,-18.126,-18.126,-5.641,-3.985,-17.945,-4.144,-6.557,0.004,0.32,0.35,0.04,0.00,0.01,0.05,0.05,0.17,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
1.969,1,450.955,741.949,50.359,640.072,452.000,740.000,47.000,639.000,451.169,740.953,49.272,639.602,-3.985,-17.945,-17.945,-6.557,-3.653,-18.325,-5.049,-6.797,0.004,0.31,0.35,0.03,0.00,0.01,0.05,0.06,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.002,1,451.047,740.342,49.104,639.375,449.000,733.000,50.000,638.000,450.358,737.750,49.249,638.811,-3.653,-18.325,-18.325,-6.797,-4.193,-20.210,-4.751,-7.119,0.009,0.33,0.34,0.03,0.00,0.01,0.05,0.06,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.035,1,450.219,737.075,49.090,638.573,449.000,722.000,49.000,633.000,449.761,732.164,48.952,636.766,-4.193,-20.210,-20.210,-7.119,-4.494,-24.230,-4.732,-8.608,0.017,0.35,0.32,0.03,0.00,0.01,0.06,0.05,0.18,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.069,1,449.611,731.356,48.794,636.479,448.000,724.000,50.000,635.000,449.032,728.622,49.037,635.841,-4.494,-24.230,-24.230,-8.608,-4.900,-26.052,-4.352,-8.940,0.009,0.32,0.32,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.102,1,448.868,727.752,48.892,635.543,447.000,724.000,54.000,634.000,448.203,726.035,50.291,634.878,-4.900,-26.052,-26.052,-8.940,-5.373,-26.852,-2.894,-9.285,0.008,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.135,1,448.024,725.139,50.195,634.569,449.000,724.000,49.000,632.000,448.184,724.172,49.775,633.595,-5.373,-26.852,-26.852,-9.285,-5.054,-26.919,-3.198,-9.910,0.004,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.169,1,448.016,723.274,49.669,633.264,455.000,728.000,51.000,631.000,449.949,724.029,49.985,632.365,-5.054,-26.919,-26.919,-9.910,-3.080,-25.367,-2.802,-10.444,0.012,0.32,0.31,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.202,1,449.847,723.182,49.891,632.017,459.000,731.000,62.000,640.000,452.464,724.882,53.383,634.117,-3.080,-25.367,-25.367,-10.444,-0.531,-22.982,0.558,-8.150,0.024,0.31,0.32,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
2.236,1,452.446,724.115,53.402,633.845,454.000,720.000,51.000,632.000,452.890,722.364,52.709,633.111,-0.531,-22.982,-22.982,-8.150,-0.100,-23.901,-0.107,-8.582,0.007,0.33,0.30,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
2.269,1,452.887,721.567,52.706,632.824,463.000,730.000,64.000,638.000,455.855,723.481,56.021,634.142,-0.100,-23.901,-23.901,-8.582,2.673,-21.371,2.990,-7.085,0.024,0.32,0.31,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
2.302,1,455.944,722.768,56.121,633.906,460.000,728.000,62.000,641.000,457.198,723.801,57.918,635.822,2.673,-21.371,-21.371,-7.085,3.758,-19.745,4.571,-5.079,0.014,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,0.99
2.336,1,457.324,723.142,58.070,635.653,449.000,722.000,48.000,634.000,454.968,722.341,55.221,635.048,3.758,-19.745,-19.745,-5.079,1.451,-19.877,1.779,-5.484,0.014,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.369,1,455.017,721.678,55.280,634.865,452.000,724.000,49.000,633.000,454.165,721.891,53.478,634.188,1.451,-19.877,-19.877,-5.484,0.616,-19.063,0.051,-5.943,0.009,0.32,0.32,0.03,0.00,0.01,0.05,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.402,1,454.186,721.255,53.480,633.990,451.000,721.000,51.000,634.000,453.265,720.731,52.753,633.853,0.616,-19.063,-19.063,-5.943,-0.257,-18.959,-0.624,-5.886,0.004,0.32,0.32,0.03,0.00,0.01,0.06,0.06,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.436,1,453.256,720.098,52.732,633.656,449.000,724.000,49.000,638.000,452.001,720.797,51.622,634.793,-0.257,-18.959,-18.959,-5.886,-1.411,-17.727,-1.633,-4.652,0.011,0.31,0.33,0.03,0.00,0.01,0.06,0.06,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.469,1,451.954,720.205,51.568,634.637,447.000,720.000,48.000,636.000,450.467,719.727,50.482,634.928,-1.411,-17.727,-17.727,-4.652,-2.743,-17.622,-2.586,-4.240,0.007,0.32,0.32,0.03,0.00,0.01,0.05,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.503,1,450.375,719.139,50.396,634.786,448.000,720.000,48.000,636.000,449.614,718.976,49.632,635.042,-2.743,-17.622,-17.622,-4.240,-3.362,-17.230,-3.212,-3.873,0.005,0.32,0.32,0.04,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.536,1,449.501,718.401,49.525,634.913,447.000,716.000,47.000,635.000,448.688,717.291,48.708,634.847,-3.362,-17.230,-17.230,-3.873,-4.008,-17.724,-3.866,-3.815,0.006,0.34,0.32,0.04,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.569,1,448.554,716.699,48.579,634.720,446.000,715.000,50.000,636.000,447.710,715.783,48.905,635.006,-4.008,-17.724,-17.724,-3.815,-4.663,-18.023,-3.447,-3.434,0.005,0.32,0.32,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.603,1,447.555,715.181,48.790,634.891,454.000,720.000,59.000,640.000,449.336,716.170,51.704,636.309,-4.663,-18.023,-18.023,-3.434,-2.880,-16.560,-0.659,-2.023,0.017,0.32,0.32,0.03,0.00,0.01,0.06,0.05,0.21,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.636,1,449.240,715.618,51.682,636.241,451.000,719.000,49.000,636.000,449.688,716.219,50.880,636.123,-2.880,-16.560,-16.560,-2.023,-2.379,-15.498,-1.376,-2.070,0.006,0.32,0.32,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.669,1,449.609,715.702,50.834,636.054,451.000,716.000,50.000,635.000,449.961,715.424,50.557,635.696,-2.379,-15.498,-15.498,-2.070,-1.983,-15.278,-1.589,-2.336,0.002,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.703,1,449.895,714.914,50.504,635.618,454.000,719.000,56.000,641.000,451.052,715.752,52.078,637.141,-1.983,-15.278,-15.278,-2.336,-0.859,-14.041,-0.094,-0.865,0.012,0.33,0.32,0.04,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.736,1,451.023,715.284,52.075,637.113,453.000,717.000,46.000,636.000,451.583,715.456,50.291,636.766,-0.859,-14.041,-14.041,-0.865,-0.320,-13.453,-1.728,-1.157,0.007,0.33,0.31,0.03,0.00,0.01,0.06,0.05,0.20,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
2.769,1,451.572,715.007,50.234,636.727,454.000,721.000,54.000,642.000,452.277,716.447,51.297,638.246,-0.320,-13.453,-13.453,-1.157,0.336,-11.721,-0.700,0.271,0.012,0.32,0.32,0.04,0.00,0.01,0.06,0.05,0.19,0.27,0.42,0.06,0.00,0.01,0.04,0.04,0.15,1.00
